"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Uganda","UGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","901.660809496259","921.085051579367","920.65153007791","963.437566609324","991.40829308704","1075.93564843095","1142.13602046292","1165.96164109955","1187.2966490925","1242.05188734004","1241.53286586558","1266.72736140468","1335.1952766024","1377.95203445764","1428.84871129939","1475.81165015328","1588.00225496382","1671.82174983592","1764.99311625049","1830.8716668098","1878.52091780196","1996.06557674086","2013.54634137868","2026.62283943619","2067.79541692834","2108.86025763536","2137.20727773952","2128.39686872771","2186.90714698189","2250.01492163403","2240.49023729115","2246.41411077359","2280.07374296159","",
"Ukraine","UKR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16428.48046875","14967.7333984375","13447.1640625","11531.298828125","8934.775390625","7906.95703125","7179.677734375","7028.04638671875","6956.39892578125","7008.24365234375","7496.81298828125","8242.703125","8765.6826171875","9678.0869140625","10902.0380859375","11319.5107421875","12259.158203125","13345.771484375","13719.271484375","11694.4482421875","12221.4404296875","12933.3564453125","12985.0869140625","13020.6005859375","12385.8134765625","11216.1181640625","11536.31640625","11860.560546875","12336.9267578125","12804.955078125","12407.7900390625","12949.326171875","10731.4404296875","",
"Upper middle income","UMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5874.93601428723","5834.56224939656","5759.79387988351","5881.57705399401","5959.49614131665","6081.79876236775","6306.50799014763","6569.91299256039","6571.89581380864","6720.0656462254","7080.29607430446","7247.93924890741","7508.91680040417","7869.33199625441","8408.19624816923","8945.2632553261","9615.93487046753","10394.6216210493","10934.951734093","11028.5598806685","11808.3298502823","12470.4160119766","13075.675335416","13634.5306460853","14106.6926258082","14541.0523596278","14995.4315605232","15621.9601134215","16243.0936936002","16766.9479745762","16490.6584431787","17634.2647046791","18129.3584903002","",
"Uruguay","URY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11112.7364045813","11438.6111729765","12274.0089013173","12528.6293093239","13364.2041883738","13095.3929832883","13747.2931243277","14837.5907069536","15424.3627975179","15114.3496274249","14762.9478690725","14157.9627622996","13041.5304572476","13131.6148968289","13773.7665071721","14784.0689815076","15368.6178797876","16342.6279553075","17476.1531778529","18174.0081868493","19542.5574688937","20496.4343642184","21161.8565301211","22077.4483014673","22722.0501071331","22731.5206296574","23041.5052424806","23384.7401885795","23388.12900354","23552.842731429","22073.3748726635","23257.2564088149","24426.6593485458","",
"United States","USA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40451.498404837","39871.3429640464","40707.2906306151","41279.5165015913","42419.1953650407","43042.2138221145","44149.371128755","45560.9201445595","47050.9950828359","48743.8828368156","50169.8563622622","50149.8286916684","50529.349581757","51497.7346884645","52989.0306944184","54331.6583361399","55307.7191487452","55885.6461740938","55427.1782729987","53514.9317967918","54510.4656195265","54954.4639140964","55796.9719189018","56432.3277678137","57301.6004243398","58420.7030402533","58965.9874885429","59907.7542608847","61348.4565959474","62470.9299128669","60158.9104528302","63635.823810408","64623.1256297446","",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3638.8768401433","3544.58609376901","3074.65882050151","2936.44812806948","2729.63777537696","2656.63263356497","2650.60959849643","2736.36494422903","2808.46100987754","2897.82003553707","2967.6019102356","3052.28150391729","3134.96117390116","3229.84792416846","3430.62855890407","3626.62082421134","3849.59438049555","4154.70257805895","4457.69922082724","4735.99522012931","4953.96136759497","5185.68461969044","5472.83350687783","5781.1565699847","6075.19222413462","6401.11516738978","6663.94961380895","6840.70985995243","7118.20371242347","7403.74277976337","7407.7276397088","7800.50150063237","8073.21043944232","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6480.03094931997","6536.59041890753","6926.34499654509","7195.40829552807","7085.49416856889","7620.41763581978","7710.72786267984","7981.97826332198","8316.53485494033","8554.67732766038","8708.79534354333","8874.45673606482","9364.28033230299","10021.0848542544","10479.7486055395","10794.7045688255","11613.853769558","12065.0699944659","12169.6740867651","12053.963790953","11571.1389586509","11564.9960049595","11767.3200387474","12128.1180922868","12328.8033101169","12723.3458437434","13316.2282477408","13575.4164879984","14042.1735211886","14183.1885691443","13690.9007525787","13839.4640520583","14572.6070302283","",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2099.3946183871","2177.47371213606","2317.26663405709","2455.50874667143","2623.71998364772","2825.01640197646","3039.93799643061","3239.68159867516","3378.90478456605","3495.09791737933","3690.86811242299","3879.3389011208","4082.37336832724","4319.37395129533","4597.75718993323","4895.34658782105","5186.43198895153","5503.07233984225","5757.92383165782","6006.5800610542","6324.52593571084","6658.66688960272","6950.28738674785","7257.72968107476","7641.90942838655","8091.08934858777","8545.70177595225","9050.68788675827","9636.01320425316","10252.0036300109","10450.6214983186","10628.2196109305","11396.5313049957","",
"Vanuatu","VUT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774.13834955161","2791.23427694545","2792.99561897071","2744.80277352088","2921.95167059499","2881.19401153163","2879.02897681445","2950.10517994725","2916.0752533548","2858.0988788145","2954.26941242844","2782.05364220794","2571.00357220386","2614.85218903454","2653.01462093256","2726.88436999954","2887.40024996914","2899.90637922555","2988.93670770147","3006.00613244755","2972.36874356407","2994.43719122437","2953.92983554387","2897.56428663704","2917.67787496353","2859.39927630523","2921.80840631996","3031.24317194292","3045.09541775409","3070.40405038143","2848.97023975982","2800.49386550755","2785.9038597746","",
"World","WLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9718.00702490269","9682.05252729118","9679.04495402852","9687.98145411426","9811.62345692808","9968.6718907488","10192.9448184383","10440.5293396369","10553.4502637006","10776.4792677353","11138.2600322259","11246.5019238803","11398.5707602173","11668.4208857473","12105.3794692113","12495.3783695024","12969.5455181338","13464.8026966197","13658.7394198869","13391.3058976513","13899.4932888999","14263.1083972101","14535.8661133752","14820.27166187","15139.4476820864","15461.1147017567","15777.5907931286","16186.4699544187","16588.5872909501","16877.4718941691","16213.3754358801","17091.3507541711","17527.1885123883","",
"Samoa","WSM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3655.95187219683","3560.96055981538","3530.858305473","3642.09766517307","3513.73113322675","3709.75738892756","3935.33183370607","3920.05751065881","3965.19020727632","4011.24186631429","4174.36778762935","4446.08370897742","4669.68815061179","4891.87027267791","5025.92209416715","5343.89039995236","5436.12777147124","5431.02917613736","5585.77577561121","5515.57284193241","5808.40459073663","5980.39511614827","5705.67814899205","5659.94955903326","5645.96344582487","5811.10573385041","6214.82269512289","6238.90402095554","6139.62915303537","6346.25634091549","6062.47173545304","5534.56579021412","5155.62007635288","",
"Kosovo","XKX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7032.4683604624","7327.45386282563","7627.90862343628","8040.6062249486","8105.3875279689","8486.56993127274","8796.63413005252","9445.10693320611","10031.0474302483","10436.1688459323","10755.1675374977","11318.4590072955","10706.5109249521","11884.1813736084","12675.0679282376","",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10391.9641372736","10026.3258619189","9612.39287354997","9555.98676231145","9692.53576577695","9829.86194917381","10097.4734410978","10217.3802098944","10141.4625866768","10270.0635127732","10598.8606692111","10789.0511568288","11086.9236951498","11308.883210532","11713.8803526014","12216.027640682","12776.8779423633","13325.9828253027","13596.2876856155","13228.8947859859","13469.3611288778","13721.6851258725","13864.9709646367","14017.411014966","13993.2701443039","13887.2112158037","13844.2759627887","13950.4534761192","13995.0628999187","13850.8951466656","12866.5689860294","13337.7901302615","13478.7538566236","",
"Zambia","ZMB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2290.03922595464","2232.83744139574","2141.50461450784","2232.71037907651","1991.18592500016","1999.35684197329","2071.70882812799","2096.29459293476","2034.89718348719","2074.4536626438","2096.49041156537","2142.78752423645","2171.93117902643","2252.11513490501","2335.06990983675","2422.43495542819","2525.0977444439","2641.03156431319","2746.49048241144","2894.96399725849","3083.35532116355","3146.84455306788","3275.96837770043","3330.87690336814","3375.9412698159","3365.37925889417","3384.268143509","3395.47968550242","3425.94893622826","3372.3589795823","3183.65077326259","3287.4205239121","3365.87377980882","",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2704.75729926729","2781.78784343828","2468.27825675035","2458.78325491836","2670.10661504803","2641.37827127969","2867.02604250568","2896.14730768483","2931.72514375031","2866.03288623467","2750.60123610365","2772.325233759","2510.22892276329","2067.8803744946","1934.16464246549","1814.17438141321","1736.35833328702","1656.78917971699","1353.20736880539","1500.37978490207","1799.54023278568","2033.18137486894","2310.8072166663","2333.64453191232","2316.9545357127","2313.87855331727","2286.62354901056","2331.78083283086","2399.62155096537","2203.39680908098","1990.31941941589","2115.14455535956","2207.9570327935","",
